6382.328	0.013123993
6383.392	0.016898373
6384.869	0.027744582
6386.779	0.05610315
6387.861	0.099884056
6388.6865	0.15402874
6389.138	0.19763424
6389.864	0.28653502
6390.138	0.32487363
6390.5503	0.37716404
6390.8643	0.39986104
6391.1396	0.41037282
6391.377	0.39826438
6391.5547	0.38613948
6391.6733	0.372259
6392.0293	0.3253999
6392.2085	0.27675232
6392.6045	0.21946917
6393.198	0.14484908
6393.554	0.11016424
6394.284	0.07558356
6394.738	0.068752944
6395.4272	0.061988115
6396.1167	0.062179986
6396.688	0.06059979
6397.614	0.0712925
6398.263	0.08712599
6399.1094	0.11344935
6399.817	0.15886527
6400.289	0.18856283
6400.682	0.21476011
6401.016	0.23920175
6401.271	0.26362148
6401.605	0.296759
6401.86	0.32813546
6402.1343	0.3647349
6402.4277	0.42220992
6402.7803	0.49013644
6403.014	0.5493342
6403.307	0.62594014
6403.522	0.6746974
6403.7373	0.71997625
6403.992	0.75135267
6404.189	0.7531467
6404.3867	0.74276644
6404.565	0.71672815
6404.7627	0.68895614
6404.9214	0.66291237
6405.0605	0.6281673
6405.18	0.5829816
6405.4585	0.5082738
6405.658	0.4370224
6405.897	0.37273866
6406.0957	0.31713986
6406.354	0.25633997
6406.5527	0.20943704
6406.8896	0.16083333
6407.1465	0.1313386
6407.542	0.09666473
6407.9565	0.07417057
6408.331	0.060361322
6408.7256	0.04481838
6409.3174	0.031069435
6409.968	0.02777199
6410.539	0.026191795
6410.933	0.019344732
6411.505	0.012547009
6412.0957	0.014450645
6412.7856	0.0076858136
6412.943	0.00772967
